signal_id,source_type,source_name,source_url,title,text,company_name,location,industry,published_at,expected_products,expected_priority
SIG-DEMO-0179,company_page,Company Website,https://demo.example.com/signals/sig-demo-0179,Polypropylene unit planned by petrochemical manufacturer,Indus Paints and Coatings disclosed a petrochemical expansion involving propylene and polymer production.,Indus Paints and Coatings,"Pune, Maharashtra",Petrochemicals,2026-07-11,PROPYLENE,HIGH
SIG-DEMO-0180,tender,State Procurement Portal,https://demo.example.com/signals/sig-demo-0180,Light diesel oil requirement for ceramic kilns,"Tender notice for LDO supply to medium speed engines, kilns, and industrial heating units.",Jai Bharat Foods,"Visakhapatnam, Andhra Pradesh",Ceramics,2026-07-12,LDO,CRITICAL
SIG-DEMO-0181,tender,GeM,https://demo.example.com/signals/sig-demo-0181,Tender for Bitumen VG-30 for highway widening package,Supply of 5500 MT bitumen for road construction and paving works near Vadodara. Bid closing within 10 days.,National Highways Authority Demo Unit,"Vadodara, Gujarat",Infrastructure,2026-07-13,BITUMEN,CRITICAL
SIG-DEMO-0182,news,Business News RSS,https://demo.example.com/signals/sig-demo-0182,Steel manufacturer announces new blast furnace capacity,"Bharat Process Industries plans a 5750 MTPA expansion with boilers, furnace operations, and captive power needs.",Bharat Process Industries,"Jamshedpur, Jharkhand",Steel,2026-07-14,FO|LSHS|HSD,HIGH
SIG-DEMO-0183,company_page,Company Website,https://demo.example.com/signals/sig-demo-0183,Edible oil plant expansion with solvent extraction line,Coromandel Demo Chemicals is commissioning a solvent extraction plant and oil mill using hexane recovery systems.,Coromandel Demo Chemicals,"Mumbai, Maharashtra",Edible Oil,2026-07-01,HEXANE,HIGH
SIG-DEMO-0184,tender,eProcure,https://demo.example.com/signals/sig-demo-0184,Supply of High Speed Diesel for mining fleet and DG sets,"Procurement requirement for 6250 KL HSD diesel for heavy vehicles, backup power, and mining operations.",Dakshin Energy Systems,"Kolkata, West Bengal",Mining,2026-07-02,HSD,CRITICAL
SIG-DEMO-0185,news,Industry RSS,https://demo.example.com/signals/sig-demo-0185,Jute mill adds batching unit in eastern region,Eastern Jute Mills has installed a new jute processing and fiber batching unit for higher production.,Eastern Jute Mills,"Chennai, Tamil Nadu",Jute Manufacturing,2026-07-03,JBO,MEDIUM
SIG-DEMO-0186,tender,Port Tender Portal,https://demo.example.com/signals/sig-demo-0186,Marine bunker fuel requirement for vessel refueling,"Tender for bunker fuel, HSD, and vessel refueling support at port operations.",Frontier Infra Projects,"Hyderabad, Telangana",Shipping,2026-07-04,MARINE_BUNKERS|HSD,CRITICAL
SIG-DEMO-0187,company_page,Company Website,https://demo.example.com/signals/sig-demo-0187,Paint manufacturer opens new resin and thinner line,"Ganga Petrochem Demo requires mineral turpentine oil, solvent 1425, paint thinner, and cleaning solvent for manufacturing.",Ganga Petrochem Demo,"Jaipur, Rajasthan",Paints,2026-07-05,MTO|SOLVENT_1425,HIGH
SIG-DEMO-0188,news,Chemical Industry RSS,https://demo.example.com/signals/sig-demo-0188,Fertilizer complex capacity expansion announced,Himalaya Minerals is expanding fertilizer production and sulfuric acid capacity with molten sulphur handling.,Himalaya Minerals,"Bengaluru, Karnataka",Fertilizers,2026-07-06,SULPHUR,HIGH
SIG-DEMO-0189,company_page,Company Website,https://demo.example.com/signals/sig-demo-0189,Polypropylene unit planned by petrochemical manufacturer,Indus Paints and Coatings disclosed a petrochemical expansion involving propylene and polymer production.,Indus Paints and Coatings,"Pune, Maharashtra",Petrochemicals,2026-07-07,PROPYLENE,HIGH
SIG-DEMO-0190,tender,State Procurement Portal,https://demo.example.com/signals/sig-demo-0190,Light diesel oil requirement for ceramic kilns,"Tender notice for LDO supply to medium speed engines, kilns, and industrial heating units.",Jai Bharat Foods,"Visakhapatnam, Andhra Pradesh",Ceramics,2026-07-08,LDO,CRITICAL
SIG-DEMO-0191,tender,GeM,https://demo.example.com/signals/sig-demo-0191,Tender for Bitumen VG-30 for highway widening package,Supply of 8000 MT bitumen for road construction and paving works near Vadodara. Bid closing within 10 days.,National Highways Authority Demo Unit,"Vadodara, Gujarat",Infrastructure,2026-07-09,BITUMEN,CRITICAL
SIG-DEMO-0192,news,Business News RSS,https://demo.example.com/signals/sig-demo-0192,Steel manufacturer announces new blast furnace capacity,"Bharat Process Industries plans a 8250 MTPA expansion with boilers, furnace operations, and captive power needs.",Bharat Process Industries,"Jamshedpur, Jharkhand",Steel,2026-07-10,FO|LSHS|HSD,HIGH
SIG-DEMO-0193,company_page,Company Website,https://demo.example.com/signals/sig-demo-0193,Edible oil plant expansion with solvent extraction line,Coromandel Demo Chemicals is commissioning a solvent extraction plant and oil mill using hexane recovery systems.,Coromandel Demo Chemicals,"Mumbai, Maharashtra",Edible Oil,2026-07-11,HEXANE,HIGH
SIG-DEMO-0194,tender,eProcure,https://demo.example.com/signals/sig-demo-0194,Supply of High Speed Diesel for mining fleet and DG sets,"Procurement requirement for 8750 KL HSD diesel for heavy vehicles, backup power, and mining operations.",Dakshin Energy Systems,"Kolkata, West Bengal",Mining,2026-07-12,HSD,CRITICAL
SIG-DEMO-0195,news,Industry RSS,https://demo.example.com/signals/sig-demo-0195,Jute mill adds batching unit in eastern region,Eastern Jute Mills has installed a new jute processing and fiber batching unit for higher production.,Eastern Jute Mills,"Chennai, Tamil Nadu",Jute Manufacturing,2026-07-13,JBO,MEDIUM
SIG-DEMO-0196,tender,Port Tender Portal,https://demo.example.com/signals/sig-demo-0196,Marine bunker fuel requirement for vessel refueling,"Tender for bunker fuel, HSD, and vessel refueling support at port operations.",Frontier Infra Projects,"Hyderabad, Telangana",Shipping,2026-07-14,MARINE_BUNKERS|HSD,CRITICAL
SIG-DEMO-0197,company_page,Company Website,https://demo.example.com/signals/sig-demo-0197,Paint manufacturer opens new resin and thinner line,"Ganga Petrochem Demo requires mineral turpentine oil, solvent 1425, paint thinner, and cleaning solvent for manufacturing.",Ganga Petrochem Demo,"Jaipur, Rajasthan",Paints,2026-07-01,MTO|SOLVENT_1425,HIGH
SIG-DEMO-0198,news,Chemical Industry RSS,https://demo.example.com/signals/sig-demo-0198,Fertilizer complex capacity expansion announced,Himalaya Minerals is expanding fertilizer production and sulfuric acid capacity with molten sulphur handling.,Himalaya Minerals,"Bengaluru, Karnataka",Fertilizers,2026-07-02,SULPHUR,HIGH
SIG-DEMO-0199,company_page,Company Website,https://demo.example.com/signals/sig-demo-0199,Polypropylene unit planned by petrochemical manufacturer,Indus Paints and Coatings disclosed a petrochemical expansion involving propylene and polymer production.,Indus Paints and Coatings,"Pune, Maharashtra",Petrochemicals,2026-07-03,PROPYLENE,HIGH
SIG-DEMO-0200,tender,State Procurement Portal,https://demo.example.com/signals/sig-demo-0200,Light diesel oil requirement for ceramic kilns,"Tender notice for LDO supply to medium speed engines, kilns, and industrial heating units.",Jai Bharat Foods,"Visakhapatnam, Andhra Pradesh",Ceramics,2026-07-04,LDO,CRITICAL
SIG-DEMO-0201,tender,GeM,https://demo.example.com/signals/sig-demo-0201,Tender for Bitumen VG-30 for highway widening package,Supply of 500 MT bitumen for road construction and paving works near Vadodara. Bid closing within 10 days.,National Highways Authority Demo Unit,"Vadodara, Gujarat",Infrastructure,2026-07-05,BITUMEN,CRITICAL
SIG-DEMO-0202,news,Business News RSS,https://demo.example.com/signals/sig-demo-0202,Steel manufacturer announces new blast furnace capacity,"Bharat Process Industries plans a 750 MTPA expansion with boilers, furnace operations, and captive power needs.",Bharat Process Industries,"Jamshedpur, Jharkhand",Steel,2026-07-06,FO|LSHS|HSD,HIGH
SIG-DEMO-0203,company_page,Company Website,https://demo.example.com/signals/sig-demo-0203,Edible oil plant expansion with solvent extraction line,Coromandel Demo Chemicals is commissioning a solvent extraction plant and oil mill using hexane recovery systems.,Coromandel Demo Chemicals,"Mumbai, Maharashtra",Edible Oil,2026-07-07,HEXANE,HIGH
SIG-DEMO-0204,tender,eProcure,https://demo.example.com/signals/sig-demo-0204,Supply of High Speed Diesel for mining fleet and DG sets,"Procurement requirement for 1250 KL HSD diesel for heavy vehicles, backup power, and mining operations.",Dakshin Energy Systems,"Kolkata, West Bengal",Mining,2026-07-08,HSD,CRITICAL
SIG-DEMO-0205,news,Industry RSS,https://demo.example.com/signals/sig-demo-0205,Jute mill adds batching unit in eastern region,Eastern Jute Mills has installed a new jute processing and fiber batching unit for higher production.,Eastern Jute Mills,"Chennai, Tamil Nadu",Jute Manufacturing,2026-07-09,JBO,MEDIUM
SIG-DEMO-0206,tender,Port Tender Portal,https://demo.example.com/signals/sig-demo-0206,Marine bunker fuel requirement for vessel refueling,"Tender for bunker fuel, HSD, and vessel refueling support at port operations.",Frontier Infra Projects,"Hyderabad, Telangana",Shipping,2026-07-10,MARINE_BUNKERS|HSD,CRITICAL
SIG-DEMO-0207,company_page,Company Website,https://demo.example.com/signals/sig-demo-0207,Paint manufacturer opens new resin and thinner line,"Ganga Petrochem Demo requires mineral turpentine oil, solvent 1425, paint thinner, and cleaning solvent for manufacturing.",Ganga Petrochem Demo,"Jaipur, Rajasthan",Paints,2026-07-11,MTO|SOLVENT_1425,HIGH
SIG-DEMO-0208,news,Chemical Industry RSS,https://demo.example.com/signals/sig-demo-0208,Fertilizer complex capacity expansion announced,Himalaya Minerals is expanding fertilizer production and sulfuric acid capacity with molten sulphur handling.,Himalaya Minerals,"Bengaluru, Karnataka",Fertilizers,2026-07-12,SULPHUR,HIGH
SIG-DEMO-0209,company_page,Company Website,https://demo.example.com/signals/sig-demo-0209,Polypropylene unit planned by petrochemical manufacturer,Indus Paints and Coatings disclosed a petrochemical expansion involving propylene and polymer production.,Indus Paints and Coatings,"Pune, Maharashtra",Petrochemicals,2026-07-13,PROPYLENE,HIGH
SIG-DEMO-0210,tender,State Procurement Portal,https://demo.example.com/signals/sig-demo-0210,Light diesel oil requirement for ceramic kilns,"Tender notice for LDO supply to medium speed engines, kilns, and industrial heating units.",Jai Bharat Foods,"Visakhapatnam, Andhra Pradesh",Ceramics,2026-07-14,LDO,CRITICAL
SIG-DEMO-0211,tender,GeM,https://demo.example.com/signals/sig-demo-0211,Tender for Bitumen VG-30 for highway widening package,Supply of 3000 MT bitumen for road construction and paving works near Vadodara. Bid closing within 10 days.,National Highways Authority Demo Unit,"Vadodara, Gujarat",Infrastructure,2026-07-01,BITUMEN,CRITICAL
SIG-DEMO-0212,news,Business News RSS,https://demo.example.com/signals/sig-demo-0212,Steel manufacturer announces new blast furnace capacity,"Bharat Process Industries plans a 3250 MTPA expansion with boilers, furnace operations, and captive power needs.",Bharat Process Industries,"Jamshedpur, Jharkhand",Steel,2026-07-02,FO|LSHS|HSD,HIGH
SIG-DEMO-0213,company_page,Company Website,https://demo.example.com/signals/sig-demo-0213,Edible oil plant expansion with solvent extraction line,Coromandel Demo Chemicals is commissioning a solvent extraction plant and oil mill using hexane recovery systems.,Coromandel Demo Chemicals,"Mumbai, Maharashtra",Edible Oil,2026-07-03,HEXANE,HIGH
SIG-DEMO-0214,tender,eProcure,https://demo.example.com/signals/sig-demo-0214,Supply of High Speed Diesel for mining fleet and DG sets,"Procurement requirement for 3750 KL HSD diesel for heavy vehicles, backup power, and mining operations.",Dakshin Energy Systems,"Kolkata, West Bengal",Mining,2026-07-04,HSD,CRITICAL
SIG-DEMO-0215,news,Industry RSS,https://demo.example.com/signals/sig-demo-0215,Jute mill adds batching unit in eastern region,Eastern Jute Mills has installed a new jute processing and fiber batching unit for higher production.,Eastern Jute Mills,"Chennai, Tamil Nadu",Jute Manufacturing,2026-07-05,JBO,MEDIUM
SIG-DEMO-0216,tender,Port Tender Portal,https://demo.example.com/signals/sig-demo-0216,Marine bunker fuel requirement for vessel refueling,"Tender for bunker fuel, HSD, and vessel refueling support at port operations.",Frontier Infra Projects,"Hyderabad, Telangana",Shipping,2026-07-06,MARINE_BUNKERS|HSD,CRITICAL
SIG-DEMO-0217,company_page,Company Website,https://demo.example.com/signals/sig-demo-0217,Paint manufacturer opens new resin and thinner line,"Ganga Petrochem Demo requires mineral turpentine oil, solvent 1425, paint thinner, and cleaning solvent for manufacturing.",Ganga Petrochem Demo,"Jaipur, Rajasthan",Paints,2026-07-07,MTO|SOLVENT_1425,HIGH
SIG-DEMO-0218,news,Chemical Industry RSS,https://demo.example.com/signals/sig-demo-0218,Fertilizer complex capacity expansion announced,Himalaya Minerals is expanding fertilizer production and sulfuric acid capacity with molten sulphur handling.,Himalaya Minerals,"Bengaluru, Karnataka",Fertilizers,2026-07-08,SULPHUR,HIGH
SIG-DEMO-0219,company_page,Company Website,https://demo.example.com/signals/sig-demo-0219,Polypropylene unit planned by petrochemical manufacturer,Indus Paints and Coatings disclosed a petrochemical expansion involving propylene and polymer production.,Indus Paints and Coatings,"Pune, Maharashtra",Petrochemicals,2026-07-09,PROPYLENE,HIGH
SIG-DEMO-0220,tender,State Procurement Portal,https://demo.example.com/signals/sig-demo-0220,Light diesel oil requirement for ceramic kilns,"Tender notice for LDO supply to medium speed engines, kilns, and industrial heating units.",Jai Bharat Foods,"Visakhapatnam, Andhra Pradesh",Ceramics,2026-07-10,LDO,CRITICAL
SIG-DEMO-0221,tender,GeM,https://demo.example.com/signals/sig-demo-0221,Tender for Bitumen VG-30 for highway widening package,Supply of 5500 MT bitumen for road construction and paving works near Vadodara. Bid closing within 10 days.,National Highways Authority Demo Unit,"Vadodara, Gujarat",Infrastructure,2026-07-11,BITUMEN,CRITICAL
SIG-DEMO-0222,news,Business News RSS,https://demo.example.com/signals/sig-demo-0222,Steel manufacturer announces new blast furnace capacity,"Bharat Process Industries plans a 5750 MTPA expansion with boilers, furnace operations, and captive power needs.",Bharat Process Industries,"Jamshedpur, Jharkhand",Steel,2026-07-12,FO|LSHS|HSD,HIGH
SIG-DEMO-0223,company_page,Company Website,https://demo.example.com/signals/sig-demo-0223,Edible oil plant expansion with solvent extraction line,Coromandel Demo Chemicals is commissioning a solvent extraction plant and oil mill using hexane recovery systems.,Coromandel Demo Chemicals,"Mumbai, Maharashtra",Edible Oil,2026-07-13,HEXANE,HIGH
SIG-DEMO-0224,tender,eProcure,https://demo.example.com/signals/sig-demo-0224,Supply of High Speed Diesel for mining fleet and DG sets,"Procurement requirement for 6250 KL HSD diesel for heavy vehicles, backup power, and mining operations.",Dakshin Energy Systems,"Kolkata, West Bengal",Mining,2026-07-14,HSD,CRITICAL
SIG-DEMO-0225,news,Industry RSS,https://demo.example.com/signals/sig-demo-0225,Jute mill adds batching unit in eastern region,Eastern Jute Mills has installed a new jute processing and fiber batching unit for higher production.,Eastern Jute Mills,"Chennai, Tamil Nadu",Jute Manufacturing,2026-07-01,JBO,MEDIUM
SIG-DEMO-0226,tender,Port Tender Portal,https://demo.example.com/signals/sig-demo-0226,Marine bunker fuel requirement for vessel refueling,"Tender for bunker fuel, HSD, and vessel refueling support at port operations.",Frontier Infra Projects,"Hyderabad, Telangana",Shipping,2026-07-02,MARINE_BUNKERS|HSD,CRITICAL
SIG-DEMO-0227,company_page,Company Website,https://demo.example.com/signals/sig-demo-0227,Paint manufacturer opens new resin and thinner line,"Ganga Petrochem Demo requires mineral turpentine oil, solvent 1425, paint thinner, and cleaning solvent for manufacturing.",Ganga Petrochem Demo,"Jaipur, Rajasthan",Paints,2026-07-03,MTO|SOLVENT_1425,HIGH
SIG-DEMO-0228,news,Chemical Industry RSS,https://demo.example.com/signals/sig-demo-0228,Fertilizer complex capacity expansion announced,Himalaya Minerals is expanding fertilizer production and sulfuric acid capacity with molten sulphur handling.,Himalaya Minerals,"Bengaluru, Karnataka",Fertilizers,2026-07-04,SULPHUR,HIGH
SIG-DEMO-0229,company_page,Company Website,https://demo.example.com/signals/sig-demo-0229,Polypropylene unit planned by petrochemical manufacturer,Indus Paints and Coatings disclosed a petrochemical expansion involving propylene and polymer production.,Indus Paints and Coatings,"Pune, Maharashtra",Petrochemicals,2026-07-05,PROPYLENE,HIGH
SIG-DEMO-0230,tender,State Procurement Portal,https://demo.example.com/signals/sig-demo-0230,Light diesel oil requirement for ceramic kilns,"Tender notice for LDO supply to medium speed engines, kilns, and industrial heating units.",Jai Bharat Foods,"Visakhapatnam, Andhra Pradesh",Ceramics,2026-07-06,LDO,CRITICAL
SIG-DEMO-0231,tender,GeM,https://demo.example.com/signals/sig-demo-0231,Tender for Bitumen VG-30 for highway widening package,Supply of 8000 MT bitumen for road construction and paving works near Vadodara. Bid closing within 10 days.,National Highways Authority Demo Unit,"Vadodara, Gujarat",Infrastructure,2026-07-07,BITUMEN,CRITICAL
SIG-DEMO-0232,news,Business News RSS,https://demo.example.com/signals/sig-demo-0232,Steel manufacturer announces new blast furnace capacity,"Bharat Process Industries plans a 8250 MTPA expansion with boilers, furnace operations, and captive power needs.",Bharat Process Industries,"Jamshedpur, Jharkhand",Steel,2026-07-08,FO|LSHS|HSD,HIGH
SIG-DEMO-0233,company_page,Company Website,https://demo.example.com/signals/sig-demo-0233,Edible oil plant expansion with solvent extraction line,Coromandel Demo Chemicals is commissioning a solvent extraction plant and oil mill using hexane recovery systems.,Coromandel Demo Chemicals,"Mumbai, Maharashtra",Edible Oil,2026-07-09,HEXANE,HIGH
SIG-DEMO-0234,tender,eProcure,https://demo.example.com/signals/sig-demo-0234,Supply of High Speed Diesel for mining fleet and DG sets,"Procurement requirement for 8750 KL HSD diesel for heavy vehicles, backup power, and mining operations.",Dakshin Energy Systems,"Kolkata, West Bengal",Mining,2026-07-10,HSD,CRITICAL
SIG-DEMO-0235,news,Industry RSS,https://demo.example.com/signals/sig-demo-0235,Jute mill adds batching unit in eastern region,Eastern Jute Mills has installed a new jute processing and fiber batching unit for higher production.,Eastern Jute Mills,"Chennai, Tamil Nadu",Jute Manufacturing,2026-07-11,JBO,MEDIUM
SIG-DEMO-0236,tender,Port Tender Portal,https://demo.example.com/signals/sig-demo-0236,Marine bunker fuel requirement for vessel refueling,"Tender for bunker fuel, HSD, and vessel refueling support at port operations.",Frontier Infra Projects,"Hyderabad, Telangana",Shipping,2026-07-12,MARINE_BUNKERS|HSD,CRITICAL
SIG-DEMO-0237,company_page,Company Website,https://demo.example.com/signals/sig-demo-0237,Paint manufacturer opens new resin and thinner line,"Ganga Petrochem Demo requires mineral turpentine oil, solvent 1425, paint thinner, and cleaning solvent for manufacturing.",Ganga Petrochem Demo,"Jaipur, Rajasthan",Paints,2026-07-13,MTO|SOLVENT_1425,HIGH
SIG-DEMO-0238,news,Chemical Industry RSS,https://demo.example.com/signals/sig-demo-0238,Fertilizer complex capacity expansion announced,Himalaya Minerals is expanding fertilizer production and sulfuric acid capacity with molten sulphur handling.,Himalaya Minerals,"Bengaluru, Karnataka",Fertilizers,2026-07-14,SULPHUR,HIGH
SIG-DEMO-0239,company_page,Company Website,https://demo.example.com/signals/sig-demo-0239,Polypropylene unit planned by petrochemical manufacturer,Indus Paints and Coatings disclosed a petrochemical expansion involving propylene and polymer production.,Indus Paints and Coatings,"Pune, Maharashtra",Petrochemicals,2026-07-01,PROPYLENE,HIGH
SIG-DEMO-0240,tender,State Procurement Portal,https://demo.example.com/signals/sig-demo-0240,Light diesel oil requirement for ceramic kilns,"Tender notice for LDO supply to medium speed engines, kilns, and industrial heating units.",Jai Bharat Foods,"Visakhapatnam, Andhra Pradesh",Ceramics,2026-07-02,LDO,CRITICAL
SIG-DEMO-0241,tender,GeM,https://demo.example.com/signals/sig-demo-0241,Tender for Bitumen VG-30 for highway widening package,Supply of 500 MT bitumen for road construction and paving works near Vadodara. Bid closing within 10 days.,National Highways Authority Demo Unit,"Vadodara, Gujarat",Infrastructure,2026-07-03,BITUMEN,CRITICAL
SIG-DEMO-0242,news,Business News RSS,https://demo.example.com/signals/sig-demo-0242,Steel manufacturer announces new blast furnace capacity,"Bharat Process Industries plans a 750 MTPA expansion with boilers, furnace operations, and captive power needs.",Bharat Process Industries,"Jamshedpur, Jharkhand",Steel,2026-07-04,FO|LSHS|HSD,HIGH
SIG-DEMO-0243,company_page,Company Website,https://demo.example.com/signals/sig-demo-0243,Edible oil plant expansion with solvent extraction line,Coromandel Demo Chemicals is commissioning a solvent extraction plant and oil mill using hexane recovery systems.,Coromandel Demo Chemicals,"Mumbai, Maharashtra",Edible Oil,2026-07-05,HEXANE,HIGH
SIG-DEMO-0244,tender,eProcure,https://demo.example.com/signals/sig-demo-0244,Supply of High Speed Diesel for mining fleet and DG sets,"Procurement requirement for 1250 KL HSD diesel for heavy vehicles, backup power, and mining operations.",Dakshin Energy Systems,"Kolkata, West Bengal",Mining,2026-07-06,HSD,CRITICAL
SIG-DEMO-0245,news,Industry RSS,https://demo.example.com/signals/sig-demo-0245,Jute mill adds batching unit in eastern region,Eastern Jute Mills has installed a new jute processing and fiber batching unit for higher production.,Eastern Jute Mills,"Chennai, Tamil Nadu",Jute Manufacturing,2026-07-07,JBO,MEDIUM
SIG-DEMO-0246,tender,Port Tender Portal,https://demo.example.com/signals/sig-demo-0246,Marine bunker fuel requirement for vessel refueling,"Tender for bunker fuel, HSD, and vessel refueling support at port operations.",Frontier Infra Projects,"Hyderabad, Telangana",Shipping,2026-07-08,MARINE_BUNKERS|HSD,CRITICAL
SIG-DEMO-0247,company_page,Company Website,https://demo.example.com/signals/sig-demo-0247,Paint manufacturer opens new resin and thinner line,"Ganga Petrochem Demo requires mineral turpentine oil, solvent 1425, paint thinner, and cleaning solvent for manufacturing.",Ganga Petrochem Demo,"Jaipur, Rajasthan",Paints,2026-07-09,MTO|SOLVENT_1425,HIGH
SIG-DEMO-0248,news,Chemical Industry RSS,https://demo.example.com/signals/sig-demo-0248,Fertilizer complex capacity expansion announced,Himalaya Minerals is expanding fertilizer production and sulfuric acid capacity with molten sulphur handling.,Himalaya Minerals,"Bengaluru, Karnataka",Fertilizers,2026-07-10,SULPHUR,HIGH
SIG-DEMO-0249,company_page,Company Website,https://demo.example.com/signals/sig-demo-0249,Polypropylene unit planned by petrochemical manufacturer,Indus Paints and Coatings disclosed a petrochemical expansion involving propylene and polymer production.,Indus Paints and Coatings,"Pune, Maharashtra",Petrochemicals,2026-07-11,PROPYLENE,HIGH
SIG-DEMO-0250,tender,State Procurement Portal,https://demo.example.com/signals/sig-demo-0250,Light diesel oil requirement for ceramic kilns,"Tender notice for LDO supply to medium speed engines, kilns, and industrial heating units.",Jai Bharat Foods,"Visakhapatnam, Andhra Pradesh",Ceramics,2026-07-12,LDO,CRITICAL
